HOT9,YJコード,組成の記述
105514601,2492413H4037,￥ｎペンフィルN注
105517701,2492413H7036,￥ｎペンフィル30R注
105518401,2492413H8032,￥ｎペンフィル40R注
105513902,2492413H9039,￥ｎペンフィル50R注
114133701,2492414A1026,ヒューマログ注カート
114134401,2492414A2030,ヒューマログ注100単位/mL
116593701,2492414A3029,ヒューマログミックス25注カート
116594401,2492414A4025,ヒューマログミックス50注カート
116595101,2492414A5021,ヒューマログN注カート
118389401,2492414G5024,*ヒューマログ注ミリオペン
118390001,2492414G6020,*ヒューマログミックス25注ミリオペン
118391701,2492414G7027,*ヒューマログミックス50注ミリオペン
118392401,2492414G8023,**ヒューマログN注ミリオペン
114564901,2492415A2035,￥ｎノボラピッド注ペンフィル
114565601,2492415A3031,￥ｎノボラピッド注100単位/mL
115718501,2492415A4038,￥ｎノボラピッド30ミックス注ペンフィル
114566301,2492415G1031,￥ｎノボラピッド注フレックスペン
115719201,2492415G2020,￥ｎノボラピッド30ミックス注フレックスペン
119269801,2492415G3026,￥ｎ*ノボラピッド注イノレット
119732701,2492415G4022,￥ｎ*ノボラピッド50ミックス注フレックスペン
119733401,2492415G5029,￥ｎノボラピッド70ミックス注フレックスペン
115696601,2492416A1033,ランタス注カート￥ｎ
116599901,2492416A2030,ランタス注オプチクリック￥ｎ
117710701,2492416A3036,ランタス注100単位／mL￥ｎ
118345001,2492416G2024,ランタス注ソロスター￥ｎ
118204001,2492417A1038,￥ｎレベミル注ペンフィル
118205701,2492417G1030,￥ｎレベミル注フレックスペン
119270401,2492417G2029,￥ｎ*レベミル注イノレット
119111001,2492418A1024,アピドラ注100単位／mL￥ｎ
119113401,2492418A2020,アピドラ注カート￥ｎ
119112701,2492418G1027,アピドラ注ソロスター￥ｎ
105519102,2499001F1032,*セキソビット錠100mg
105521401,2499003M1065,チオデロンカプセル5mg
105523801,2499005F1030,プロスタグランジンＥ２錠０．５ｍｇ「科研」
105524502,2499006M1026,オペプリム￥ｎ
105525202,2499007F1021,ボンゾール錠100mg
105526902,2499007F2028,ボンゾール錠200mg
105527608,2499007M1071,ダイナゾールカプセル１００
105527605,2499007M1160,※ダナゾールカプセル100mg「トーワ」
105530601,2499008F1034,デソパン錠60mg￥ｎ
105531305,2499009F1063,スパクロミン錠５０ｍｇ
105531302,2499009F1080,クロミッド錠50mg
105531304,2499009F1098,セロフェン錠50mg￥ｎ
105531303,2499009F1101,クロミフェンクエン酸塩錠５０ｍｇ「Ｆ」
118225501,2499010F1023,ディナゲスト錠1mg￥ｎ
119276601,2499011M1027,アボルブカプセル0.5mg
105535101,2499401A2026,グランディノン注￥ｎ
105536801,2499401A2034,プロスタグランジンF2α注射液「科研」1000
105537501,2499401A2050,プロスタルモン・F注射液1000
105538201,2499401A2085,プロスモン注１０００μｇ
105541201,2499401A3065,プロスタルモン・F注射液2000
105542901,2499401A3073,プロスモン注２０００μｇ
105544301,2499403A1037,＊サンドスタチン皮下注用50μg
105545001,2499403A2033,＊サンドスタチン皮下注用100μg
116246201,2499403E1020,サンドスタチンLAR筋注用10mg
116247901,2499403E2027,サンドスタチンLAR筋注用20mg
116248601,2499403E3023,サンドスタチンLAR筋注用30mg
105546701,2499404A1023,ヒポクライン注射液1.2
105547401,2499404A2020,ヒポクライン注射液2.4
105549802,2499405G1039,スプレキュアMP皮下注用1.8￥ｎ
105550403,2499406G1025,ゾラデックス3.6mgデポ
112872701,2499406G2021,ゾラデックス1.8mgデポ
114587801,2499406G3028,ゾラデックスLA10.8mgデポ
105551101,2499407D1023,リュープリン注射用3.75
105552801,2499407D2020,リュープリン注射用1.88
105553501,2499407G1020,リュープリン注射用キット1.88
105554201,2499407G2026,リュープリン注射用キット3.75
114953101,2499407G3022,リュープリンSR注射用キット11.25
105555902,2499408D1028,ソマゾン注射用10mg
117750301,2499409D1022,ソマバート皮下注用10mg
117751001,2499409D2029,ソマバート皮下注用15mg
117752701,2499409D3025,ソマバート皮下注用20mg
119748801,2499410G1021,￥ｎビクトーザ皮下注18mg
120383701,2499411G1026,バイエッタ皮下注5μgペン300
120384401,2499411G2022,バイエッタ皮下注10μgペン300
105556601,2499700H1036,＊プレグランディン腟坐剤1mg
105557303,2499701R1052,スプレキュア点鼻液0.15％￥ｎ
105558001,2499701R1060,イトレリン点鼻液０．１５％
112873401,2499701R1079,ブセレキュア点鼻液０．１５％
114780301,2499701R2032,フセット点鼻液0.17%
117070201,2499702Q1035,ナファレリール点鼻液０．２％
105559702,2499702Q1043,ナサニール点鼻液0.2％
105561001,2511400A1048,**ヘキサミン静注液２ｇ「ニッシン」
105566502,2519100M1110,＊＊パラプロスト配合カプセル
105568901,2519700Q1030,ウロマチックＳ泌尿器科用灌流液3％
105571901,2521701H1041,**ハイセチン腟錠１００ｍｇ
105570201,2521701H1050,クロマイ腟錠１００ｍｇ
105575701,2529701H1040,エストリオール腟錠０．５ｍｇ「Ｆ」
105576401,2529701H1058,エストリール腟錠0.5mg￥ｎ
105577102,2529701H2046,ホーリンＶ腟用錠1mg
105579501,2529702H1060,*エルシド腟錠１００ｍｇ
105580101,2529702H1079,＊エンペシド腟錠100mg
105583201,2529704J1045,フロリード腟坐剤100mg￥ｎ
105584901,2529704J1053,*サラシルト腟坐剤100mg
105585601,2529706H1042,*ハイシジン腟錠２００ｍｇ
114781001,2529707H1055,アスゾール腟錠２５０
105587001,2529707H1063,フラジール腟錠250mg
105589401,2529708J1043,*バリナスチン腟錠１００ｍｇ
105591701,2529708J2040,*バリナスチン腟錠３００ｍｇ
105590002,2529708J2058,＊＊アデスタン腟錠300mg
105592402,2529709H1046,オキナゾール腟錠100mg
112876501,2529709H1054,*オキコナール腟錠１００ｍｇ
105593102,2529709H2042,オキナゾール腟錠600mg
112877201,2529709H2050,*オキコナール腟錠６００ｍｇ
105594801,2529950J1025,ソルコセリル腟坐薬
105596209,2531002F1192,メテナリン錠0.125
105596215,2531002F1206,メテルギン錠0.125mg
105596210,2531002F1214,パルタンＭ錠0.125mg￥ｎ
105596214,2531002F1222,*メチルエルゴメトリンマレイン酸塩錠０．１２５ｍｇ「Ｆ」
105596208,2531002F1230,*メチルエルゴメトリンマレイン酸塩錠0.125mg「タイヨー」
105596209,2531002F1249,**メチルエルゴメトリン錠0.125mg「あすか」
105597901,2531400A1059,*エルゴメトリンマレイン酸塩注０．２ｍｇ「Ｆ」
105598602,2531401A1100,メテナリン注0.2
105599301,2531401A1118,パルタンＭ注0.2mg￥ｎ
105600601,2531401A1126,*メチルエルゴメトリンマレイン酸塩注０．２ｍｇ「Ｆ」
105601301,2531401A1134,**メチルエルゴメトリンマレイン酸塩注０．２ｍｇ「イセイ」
105598602,2531401A1142,**メチルエルゴメトリン注0.2mg「あすか」
105604402,2559001M1074,ヘモタイトカプセル200mg
105605103,2559001M1082,ヘモリールカプセル200mg
105602001,2559001M1090,トークロンカプセル２００ｍｇ
105603701,2559001M1104,**ヘモクロンカプセル200mg
105607501,2559002X1032,**ヘモリンガル舌下錠0.18mg
105608201,2559003F1040,＊＊タカベンス錠25mg
105609901,2559100X1040,**,*サーカネッテン配合錠
105610502,2559101X1036,**ヘモナーゼ配合錠
105611202,2559102F1027,エスベリベン錠
105612901,2559400A1033,**パオスクレー内痔核内注射用250mg
116621701,2559500A1023,ジオン注無痛化剤付
116620001,2559500A2020,ジオン注生食液付
105614301,2559700M1026,ポステリザン（軟膏）
105619802,2559805J1020,プロクトセディル坐薬￥ｎ
105620402,2559806M1021,プロクトセディル軟膏￥ｎ
116142701,2559806M1030,ヘモレックス軟膏
105622804,2559807J1020,ヘルミチンS坐剤
105623501,2559808J1024,ポステリザンＦ坐薬
105624201,2559808M1020,強力ポステリザン（軟膏）
105628008,2559811J1042,ロートエキス・タンニン坐剤「サトウ」
105629701,2559813J1025,ヘモリサット坐剤
105630301,2559813J1033,ボラザG坐剤
116114401,2559813J1076,ヘモザ坐薬
105637201,2559813M1021,ボラザG軟膏
105638903,2559814J1020,ネリプロクト坐剤
115577801,2559814J1038,ネリコルト坐剤
115576101,2559814J1046,ネイサート坐剤
117298001,2559814J1054,ネリダロン坐剤
119854601,2559814J1062,ネリザ坐剤
105639603,2559814M1026,ネリプロクト軟膏
115578501,2559814M1034,ネリコルト軟膏
119853901,2559814M1042,ネリザ軟膏
105642601,2590002D1060,*ブラダロン顆粒20%
105643314,2590002F1312,ラトボレール錠「200」
105643308,2590002F1347,プログット錠200mg
105643316,2590002F1355,アポラキート錠200mg
105643307,2590002F1363,サワダロン錠200mg
105645701,2590002F1371,*ブラダロン錠200mg
105643303,2590002F1380,*ルアダン錠200mg
105643312,2590002F1398,ユリナロン錠200mg
105643319,2590002F1401,*フラボサート錠200mg
105643315,2590002F1410,ロラーム錠２００ｍｇ
105643332,2590002F1428,ジステリンク錠200mg
105643329,2590002F1436,フラボネート錠200mg
105643313,2590002F1444,*ウロステート錠200mg
105643338,2590002F1452,*ハルニンコーワ錠200mg
105643310,2590002F1460,*フラボキサート塩酸塩錠200mg「タイヨー」
105643324,2590002F1479,※※ボラボラン錠200mg
105647101,2590003F1023,セルニルトン錠
105649515,2590004F1079,ウテロン錠5mg
105650101,2590004F1192,ウテメリン錠5mg
105649518,2590004F1206,塩酸リトドリン錠５mg「ＹＤ」
105649521,2590004F1214,*リンドルフ錠5mg
105649520,2590004F1222,ウテメナール錠5mg
105649512,2590004F1230,*リメトラーク錠５ｍｇ
105649501,2590004F1249,*リトドリン錠５ｍｇ「ＰＰ」
105649505,2590004F1257,*レキサビン錠5ｍｇ
105649513,2590004F1265,*ウルペティック錠５mg
105653202,2590004F1273,**ルテオニン錠5mg
105649503,2590004F1281,*ウテメック錠5mg
105649511,2590004F1290,**リトメリン錠５ｍｇ
105656302,2590005F1022,ポラキス錠２￥ｎ
113720029,2590005F1111,オリベート錠２
113720044,2590005F1138,ファンデヒーデ錠２mg
113720004,2590005F1197,ポラチール2mg錠
113720031,2590005F1219,ネルオス錠2
113720022,2590005F1235,ウルゲント錠2mg
113720035,2590005F1243,ポスチニン錠2mg
113720030,2590005F1251,デライブ錠2mg
105676102,2590005F2029,ポラキス錠３￥ｎ
105677818,2590005F2096,ウルゲント錠3mg
105677805,2590005F2100,オリベート錠３
105677804,2590005F2150,ポラチール3mg錠
105677807,2590005F2177,ネルオス錠3
105677823,2590005F2193,ポスチニン錠3mg
105677806,2590005F2207,デライブ錠3mg
105678502,2590005F3025,ポラキス錠１￥ｎ
105679201,2590005F3041,オリベート錠１
120398101,2590005F3076,*ポラチール1mg錠
117318501,2590007C1025,バップフォー細粒2%
105680801,2590007F1021,バップフォー錠10
116752801,2590007F1048,ウロナベリン錠10
116643901,2590007F1064,塩酸プロピベリン錠１０「ＫＮ」
116804401,2590007F1072,塩酸プロピベリン錠10mg「SKK」
116857001,2590007F1102,ノーラガード錠10mg
116859401,2590007F1110,バップベリン錠10mg
116865501,2590007F1129,バルレール錠10
116677401,2590007F1137,バンコミック錠10
116869302,2590007F1145,ビフォルベリン錠10mg
116886001,2590007F1153,プロピベ錠10mg
116895201,2590007F1161,ペニフォー錠１０
116685901,2590007F1170,ベンズフォー錠10mg
116745002,2590007F1196,ミクトノーム錠10mg
116929401,2590007F1200,ユリロシン錠10
117389501,2590007F1218,塩酸プロピベリン錠10mg「SW」
118508901,2590007F1226,プロピベリン塩酸塩錠10mg「タナベ」
116920101,2590007F1242,プロピベリン塩酸塩錠10mg「タカタ」
105681501,2590007F2028,バップフォー錠20
116753501,2590007F2036,ウロナベリン錠20
116644601,2590007F2052,塩酸プロピベリン錠２０「ＫＮ」
116858701,2590007F2087,ノーラガード錠20mg
116860001,2590007F2095,バップベリン錠20mg
116866201,2590007F2109,バルレール錠20
116678101,2590007F2117,バンコミック錠20
116887701,2590007F2125,プロピベ錠20mg
116896901,2590007F2133,ペニフォー錠２０
116686601,2590007F2141,ベンズフォー錠20mg
116746702,2590007F2168,ミクトノーム錠20mg
116930001,2590007F2176,ユリロシン錠20
117390101,2590007F2184,塩酸プロピベリン錠20mg「SW」
117855501,2590007F2192,塩酸プロピベリン錠20mg「SKK」
118509601,2590007F2206,プロピベリン塩酸塩錠20mg「タナベ」
116921801,2590007F2222,プロピベリン塩酸塩錠20mg「タカタ」
116671201,2590008F1026,ハルナールD錠0.1mg
119172101,2590008F1034,ハルスローOD錠0.1mg
119790701,2590008F1042,タムスロンOD錠0.1mg
120250201,2590008F1050,タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「ケミファ」
120201401,2590008F1069,タムスロシン塩酸塩OD錠0.1mg「興和テバ」
120353001,2590008F1077,タムスロシン塩酸塩OD錠0.1mg「日医工」
120051501,2590008F1085,タムスロシン塩酸塩ＯＤ錠0.1mg「日新」
120075101,2590008F1093,タムスロシン塩酸塩OD錠0.1mg「明治」
120263201,2590008F1107,リストリームOD錠0.1mg
116672901,2590008F2022,ハルナールD錠0.2mg
119173801,2590008F2030,ハルスローOD錠0.2mg
119791401,2590008F2049,タムスロンOD錠0.2mg
120251901,2590008F2057,タムスロシン塩酸塩ＯＤ錠０．２ｍｇ「ケミファ」
120202101,2590008F2065,タムスロシン塩酸塩OD錠0.2mg「興和テバ」
120354701,2590008F2073,タムスロシン塩酸塩OD錠0.2mg「日医工」
120052201,2590008F2081,タムスロシン塩酸塩ＯＤ錠0.2mg「日新」
120076801,2590008F2090,タムスロシン塩酸塩OD錠0.2mg「明治」
120264901,2590008F2103,リストリームOD錠0.2mg
