HOT9,YJコード,組成の記述
116857001,2590007F1102,1錠中の有効成分：<BR>プロピベリン塩酸塩・・・・・10mg<<BR>>添加物：<BR>カルメロースカルシウム、酸化チタン、ステアリン酸マグネシウム、セルロース、タルク、トウモロコシデンプン、乳糖水和物、ヒプロメロース、ポビドン、マクロゴール、無水ケイ酸
116859401,2590007F1110,成分・含量<BR>1錠中プロピベリン塩酸塩10mg<<BR>>添加物<BR>乳糖水和物、セルロース、カルメロースCa、ステアリン酸Mg、ヒプロメロース、マクロゴール、酸化チタン、カルナウバロウ
116865501,2590007F1129,バルレール錠10は、１錠中にプロピベリン塩酸塩を10mg含有する。<<BR>>添加物として、カルナウバロウ、カルメロースカルシウム、結晶セルロース、酸化チタン、ステアリン酸マグネシウム、タルク、乳糖水和物、ヒドロキシプロピルスターチ、ヒドロキシプロピルセルロース、ヒプロメロース、マクロゴール6000を含有する。
116677401,2590007F1137,1錠中：プロピベリン塩酸塩………10mg￥ｎ〈添加物〉￥ｎカルメロースカルシウム、酸化チタン、ステアリン酸カルシウム、トウモロコシデンプン、乳糖水和物、ヒプロメロース、マクロゴール6000、メタケイ酸アルミン酸マグネシウム
116869302,2590007F1145,成分・含量（1錠中）<BR>プロピベリン塩酸塩10mg<<BR>>添加物<BR>乳糖，セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン
116886001,2590007F1153,１錠中に次の成分を含有<<BR>>有効成分<BR>プロピベリン塩酸塩10mg<<BR>>添加物<BR>乳糖水和物、セルロース、ヒドロキシプロピルスターチ、カルメロースCa、ヒドロキシプロピルセルロース、ステアリン酸Mg、ヒプロメロース、酸化チタン、タルク、カルナウバロウ
116895201,2590007F1161,販売名<BR>ペニフォー錠10<<BR>>成分・分量（1錠中）<BR>プロピベリン塩酸塩10mg<<BR>>添加物<BR>乳糖水和物、トウモロコシデンプン、セルロース、カルメロースカルシウム、ヒドロキシプロピルセルロース、二酸化ケイ素、ステアリン酸カルシウム、ヒプロメロース、マクロゴール、酸化チタン、タルク
116685901,2590007F1170,ベンズフォー錠10mg：１錠中にプロピベリン塩酸塩10mgを含有する。￥ｎ添加物として、カルナウバロウ、カルメロースCa、軽質無水ケイ酸、結晶セルロース、酸化チタン、ステアリン酸Mg、タルク、トウモロコシデンプン、乳糖、ヒドロキシプロピルセルロース、ヒプロメロース、ポリビニルアルコール(部分けん化物)、マクロゴール6000を含有する。
116745002,2590007F1196,成分・含量<BR>1錠中プロピベリン塩酸塩10mg<<BR>>添加物<BR>カルナウバロウ，カルメロースカルシウム，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒプロメロース，マクロゴール6000
116929401,2590007F1200,成分<BR>プロピベリン塩酸塩<<BR>>含量（1錠中）<BR>10mg<<BR>>添加物<BR>トウモロコシデンプン、乳糖水和物、ヒドロキシプロピルセルロース、ステアリン酸マグネシウム、ヒプロメロース、マクロゴール、酸化チタン、カルナウバロウ
117389501,2590007F1218,塩酸プロピベリン錠10mg「SW」：１錠中にプロピベリン塩酸塩10mgを含有する。￥ｎ添加物として、カルナウバロウ、カルメロースCa、軽質無水ケイ酸、結晶セルロース、酸化チタン、ステアリン酸Mg、タルク、トウモロコシデンプン、乳糖、ヒドロキシプロピルセルロース、ヒプロメロース、ポリビニルアルコール(部分けん化物)、マクロゴール6000を含有する。
118508901,2590007F1226,有効成分（1錠中）<BR>プロピベリン塩酸塩10mg<<BR>>添加物<BR>乳糖水和物，結晶セルロース，ヒドロキシプロピルスターチ，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
116920101,2590007F1242,成分・分量<BR>１錠中プロピベリン塩酸塩：10mg<<BR>>添加物<BR>乳糖水和物、結晶セルロース、トウモロコシデンプン、ヒドロキシプロピルセルロース、カルメロースカルシウム、ステアリン酸マグネシウム、ヒプロメロース、マクロゴール6000、黄色５号、カルナウバロウ
105681501,2590007F2028,*成分・含量<BR>1錠中プロピベリン塩酸塩20mg<<BR>>添加物<BR>結晶セルロース、乳糖水和物、ヒドロキシプロピルスターチ、低置換度ヒドロキシプロピルセルロース、ヒプロメロース、タルク、マクロゴール6000、酸化チタン、ステアリン酸マグネシウム、カルナウバロウ
116753501,2590007F2036,ウロナベリン錠20<BR>￥ｎ1錠中プロピベリン塩酸塩20mgを含有する。￥ｎ添加物として乳糖，部分アルファー化デンプン，セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，カルナウバロウを含有する。
116644601,2590007F2052,成分・含量<BR>1錠中、プロピベリン塩酸塩20mg含有<<BR>>添加物<BR>D-マンニトール、ポビドン、クロスポビドン、ステアリン酸マグネシウム、ヒプロメロース、酸化チタン、マクロゴール400
116858701,2590007F2087,1錠中の有効成分：<BR>プロピベリン塩酸塩・・・・・20mg<<BR>>添加物：<BR>カルメロースカルシウム、酸化チタン、ステアリン酸マグネシウム、タルク、トウモロコシデンプン、乳糖水和物、ヒプロメロース、ポビドン、マクロゴール、無水ケイ酸
116860001,2590007F2095,成分・含量<BR>1錠中プロピベリン塩酸塩20mg<<BR>>添加物<BR>乳糖水和物、トウモロコシデンプン、セルロース、ヒドロキシプロピルセルロース、ステアリン酸Mg、ヒプロメロース、マクロゴール、酸化チタン、カルナウバロウ
116866201,2590007F2109,バルレール錠20は、１錠中にプロピベリン塩酸塩を20mg含有する。<<BR>>添加物として、カルナウバロウ、結晶セルロース、酸化チタン、ステアリン酸マグネシウム、タルク、乳糖水和物、ヒドロキシプロピルスターチ、ヒドロキシプロピルセルロース、ヒプロメロース、マクロゴール6000を含有する。
116678101,2590007F2117,1錠中：プロピベリン塩酸塩………20mg￥ｎ〈添加物〉￥ｎ酸化チタン、ステアリン酸カルシウム、トウモロコシデンプン、乳糖水和物、ヒプロメロース、部分アルファー化デンプン、マクロゴール6000、メタケイ酸アルミン酸マグネシウム
116887701,2590007F2125,１錠中に次の成分を含有<<BR>>有効成分<BR>プロピベリン塩酸塩20mg<<BR>>添加物<BR>乳糖水和物、セルロース、ヒドロキシプロピルスターチ、ヒドロキシプロピルセルロース、ステアリン酸Ｍｇ、ヒプロメロース、酸化チタン、タルク、カルナウバロウ
116896901,2590007F2133,販売名<BR>ペニフォー錠20<<BR>>成分・分量（1錠中）<BR>プロピベリン塩酸塩20mg<<BR>>添加物<BR>乳糖水和物、トウモロコシデンプン、セルロース、ヒドロキシプロピルセルロース、二酸化ケイ素、ステアリン酸カルシウム、ヒプロメロース、マクロゴール、酸化チタン、タルク
116686601,2590007F2141,ベンズフォー錠20mg：１錠中にプロピベリン塩酸塩20mgを含有する。￥ｎ添加物として、カルナウバロウ、軽質無水ケイ酸、酸化チタン、ステアリン酸Mg、タルク、トウモロコシデンプン、乳糖、ヒドロキシプロピルセルロース、ヒプロメロース、ポリビニルアルコール(部分けん化物)、マクロゴール6000を含有する。
116746702,2590007F2168,成分・含量<BR>1錠中プロピベリン塩酸塩20mg<<BR>>添加物<BR>カルナウバロウ，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
116930001,2590007F2176,成分<BR>プロピベリン塩酸塩<<BR>>含量（1錠中）<BR>20mg<<BR>>添加物<BR>トウモロコシデンプン、乳糖水和物、ヒドロキシプロピルセルロース、ステアリン酸マグネシウム、ヒプロメロース、マクロゴール、酸化チタン、カルナウバロウ
117390101,2590007F2184,塩酸プロピベリン錠20mg「SW」：１錠中にプロピベリン塩酸塩20mgを含有する。￥ｎ添加物として、カルナウバロウ、軽質無水ケイ酸、酸化チタン、ステアリン酸Mg、タルク、トウモロコシデンプン、乳糖、ヒドロキシプロピルセルロース、ヒプロメロース、ポリビニルアルコール(部分けん化物)、マクロゴール6000を含有する。
117855501,2590007F2192,有効成分（1錠中）<BR>プロピベリン塩酸塩20mg<<BR>>添加物<BR>カルナウバロウ、結晶セルロース、酸化チタン、ステアリン酸マグネシウム、タルク、乳糖水和物、ヒドロキシプロピルスターチ、ヒドロキシプロピルセルロース、ヒプロメロース、マクロゴール6000
118509601,2590007F2206,有効成分（1錠中）<BR>プロピベリン塩酸塩20mg<<BR>>添加物<BR>乳糖水和物，結晶セルロース，ヒドロキシプロピルスターチ，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
116921801,2590007F2222,成分・分量<BR>１錠中プロピベリン塩酸塩：20mg<<BR>>添加物<BR>乳糖水和物、結晶セルロース、トウモロコシデンプン、ヒドロキシプロピルセルロース、低置換度ヒドロキシプロピルセルロース、ステアリン酸マグネシウム、ヒプロメロース、マクロゴール6000、黄色５号、カルナウバロウ
116671201,2590008F1026,有効成分（1錠中）<BR>日局タムスロシン塩酸塩0.1mg<<BR>>添加物<BR>セルロース、ヒプロメロース、エチルセルロース、メタクリル酸コポリマーLD、ラウリル硫酸ナトリウム、ポリソルベート80、セタノール、アクリル酸エチル・メタクリル酸メチルコポリマー、ポリオキシエチレンノニルフェニルエーテル、D-マンニトール、乳糖水和物、アメ粉、ステアリン酸カルシウム
119172101,2590008F1034,ハルスローOD錠0.1mg：１錠中に日局タムスロシン塩酸塩0.1mgを含有する。￥ｎ添加物として、アクリル酸エチル・メタクリル酸メチルコポリマー、エチルセルロース、結晶セルロース、ステアリン酸Ca、セタノール、ヒドロキシプロピルセルロース、ヒプロメロース、ポリオキシエチレンノニルフェニルエーテル、ポリソルベート80、D-マンニトール、メタクリル酸コポリマーLD、メタケイ酸アルミン酸Mg、ラウリル硫酸Naを含有する。
119790701,2590008F1042,1錠中の有効成分：<BR>日局タムスロシン塩酸塩・・・・・0.1mg<<BR>>添加物：<BR>D-マンニトール、トウモロコシデンプン、クロスポビドン、セルロース、エチルセルロース、ヒプロメロース、セタノール、ラウリル硫酸Na、メタクリル酸コポリマーLD、ポリソルベート80、アクリル酸エチル・メタクリル酸メチルコポリマー、ポリオキシエチレンノニルフェニルエーテル、アスパルテーム（L-フェニルアラニン化合物）、香料、無水ケイ酸、ニ酸化ケイ素、ステアリン酸Mg
